tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2043412130779873743',@ArthurMacwaters Immediate execution,en,Reply,0,14266,474,361,144485,2026-04-12 15:33:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043412019978829911',Yes,qst,Tweet,1924,20687,1975,2607,12988045,2026-04-12 15:32:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043405158332379578',"RT @undefined: Most Asian, Black, and Hispanic women think Whites invented slavery.

Huge failure of the education system that they are so misinformed. https://t.co/ioaIgCv8ap",en,Retweet,361,4277,1077,331,582948,2026-04-12 15:05:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFuiKcna0AA7_4i.jpg
'2043395406202392921',"RT @undefined: The hypocrisy of those who produce nothing :

“When you see that in order to produce, you need to obtain permission from men who produce nothing—you may know that your society is doomed.” - Ayn Rand https://t.co/53PQ3GJgB4",en,Retweet,348,4698,1083,300,1008787,2026-04-12 14:26:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFuZSsyboAAPZwR.jpg
'2043303453242314797',"RT @undefined: ""Affirmative action is racism under new management."" - Thomas Sowell https://t.co/ko36LoEDNZ",en,Retweet,175,4263,1037,173,828442,2026-04-12 08:21:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HFtFnGraYAAXYdJ.jpg
'2043393789373665422',Freedom of speech is the bedrock of democracy,en,Tweet,4167,213843,45047,16738,14017559,2026-04-12 14:20:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043393397453631808',"@business Good, South Africa should be shunned until it stops its extreme anti-White and anti-Asian racism. 

It’s time for severe sanctions against South Africa.",en,Reply,148,6503,769,1340,220670,2026-04-12 14:18:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043393054690902360',@techdevnotes Private beta release is out to some users. Broader beta release in 3 days.,en,Reply,149,3004,218,375,236739,2026-04-12 14:17:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043392718098079960',@xenocosmography Of course 😂,en,Reply,0,509,47,67,28740,2026-04-12 14:16:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043331313739194501',"RT @undefined: A very interesting observation by Elon below. And it’s just one example.

Startups have brought more progress to the world this century than any NGO or government program. By far. When you hear NGO, think NoGO. They provide some incremental, mostly palliative care, but they don’t lead structural change for the better, and sometimes, achieve quite the opposite. 

How can we do better?  One idea: we should allow donations to corporations to be as tax-deductible as to NGOs. Unleash catalytic philanthropy. 

I first had this thought when Larry Page reflected that were he to be hit by a bus, he should leave his entire estate to Elon Musk, instead of any non-profit he could think of, because he believes in the missions of SpaceX and Tesla and knows they are more likely to achieve their mission than any non-profit. And they become self-sustaining from internal cash flows; early donations are catalytic, and more rewarding to the donor than the unsustainable cost center inefficiency and waste of most NGOs.

— video clip of my discussion with Elon about this: https://t.co/buv2CHr9NK",en,Retweet,165,2645,606,150,1208683,2026-04-12 10:12:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043392008715223136',"RT @undefined: Elon Musk would’ve been banned on Twitter 1.0 for posting this. 

He’s EXACTLY correct here too. https://t.co/NML0FtaF27",en,Retweet,182,5069,1018,402,566935,2026-04-12 14:13:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFuWMgSXgAAa7sP.jpg
'2043392203314344083',That’s my goal,en,Tweet,2862,173544,19739,11024,17327968,2026-04-12 14:14:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043391604103540983',True,en,Tweet,742,25379,3469,994,33673212,2026-04-12 14:11:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043389722937184328',Bernie Sanders’s hypocrisy explained by his own posts 😂,en,Tweet,13305,208662,27052,4547,35175366,2026-04-12 14:04:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043389108790440184',"Racist laws in South Africa are evil and the politicians that push these are shameful, disgusting people",en,Tweet,3325,139005,23808,9749,11465292,2026-04-12 14:01:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043388818775306272',@ZaiHg5 ❤️,qme,Reply,0,610,60,92,19492,2026-04-12 14:00:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043388487634989391',@Teslaconomics Yes,und,Reply,0,1042,75,178,40847,2026-04-12 13:59:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043383088248713541',It has been such an honor to work with so many amazingly talented people,en,Tweet,6065,56729,5768,1807,11401757,2026-04-12 13:37:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043382549511373020',True,en,Tweet,1363,81884,9795,1476,57054167,2026-04-12 13:35:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043382225295880468',@growing_daniel 😂,qme,Reply,0,1454,70,152,80017,2026-04-12 13:34:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043376699572895839',"RT @undefined: I do my standard ""Jews can be good friends of the Anglos, actually, or at least align with their cosmic project"" and then some random Israeli or Anglo-Diaspora Hebrew retard decides that it's going to be really helpful to say ""Utter racial entropy is awesome as long as it's not for the Jews!"" and I have to facepalm a little (and actually more than a little).",en,Retweet,404,3376,487,287,620281,2026-04-12 13:12:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043366329764495727',"RT @undefined: Every year for Coachella, Tesla deploys mobile Supercharger stalls powered by Megapack batteries to keep up with demand. It’s important since many Coachella visitors camp in their Teslas during the weekends. 

Tesla says the Megapacks have 3 MWh of capacity, capable of charging ~75 cars via 8x 250 kW posts, and are Starlink-connected.

They are recharged within hours by taking a nearby Supercharger cabinet offline at night, when usage is low.",en,Retweet,119,2976,540,132,557990,2026-04-12 12:31:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFt-2AqXYAA3X6N.jpg
'2043379344211579116',"RT @undefined: Grokipedia surpassed 20 million visits in Q1

More people are shifting to @Grokipedia.

Share Grokipedia links and cite Grokipedia on your websites and blogs.

This is how we can beat the woke Wikipedia. https://t.co/1WHwO0WCvC",en,Retweet,43,1441,508,115,439399,2026-04-12 13:22:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2043379282937049088/vid/avc1/1080x1080/jEj7TJtg29TBBH-F.mp4?tag=21
'2043381341723775480',@JoshFerme @Oilfield_Rando Terrible,en,Reply,0,1616,77,120,47889,2026-04-12 13:30:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043381031185809785',@RealJamesWoods It’s not ok and those who do it should be shamed publicly,en,Reply,0,5802,493,290,82991,2026-04-12 13:29:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043298171279831135',"RT @undefined: 🚨BREAKING: MASSIVE numbers of Irish patriots are out on the streets today to oppose the communist government 

Please pray for Ireland! 🇮🇪🙏 https://t.co/Myp9aZUapq",en,Retweet,803,54910,14251,1508,937259,2026-04-12 08:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2043298050206990336/vid/avc1/1168x1502/eeEh1wYE57LP3bdi.mp4?tag=21
'2043380691925340560',@MarindaVannoy1 Always have been,en,Reply,0,5239,168,252,69621,2026-04-12 13:28:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043312931153072590',"RT @undefined: When we become Multi planetary, we should never forget those who got us there and those who tried to stop us.",en,Retweet,93,2938,512,315,427147,2026-04-12 08:59:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043309311066091556',"RT @undefined: This is a game changer. 

Woke judges will now be publicly tracked for how many violent criminals they release who reoffend. 

These judges all just started to panic.",en,Retweet,2329,66738,20639,1391,1776676,2026-04-12 08:44:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043379546947522792',True,en,Tweet,3826,43810,6551,1525,6225233,2026-04-12 13:23:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043379428273897517',Good,en,Tweet,7191,470700,78245,8322,19527067,2026-04-12 13:23:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043379250611511710',@mazemoore @Savsays @sundans44 💯,qme,Reply,0,501,36,30,8666,2026-04-12 13:22:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043379009460052144',First FSD in Europe,en,Tweet,516,27773,2252,1225,28281567,2026-04-12 13:21:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043378630261461446',"True, use 𝕏 Chat/DMs instead!",en,Tweet,1835,24645,3020,2229,14387345,2026-04-12 13:20:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043298258600988778',"RT @undefined: Wir wissen jetzt im Nachhinein, dass es nie um Multikulti ging. 

Dass Multikulti als friedliches, gleichberechtigtes Zusammenleben verschiedener Kulturen und Lebensweisen nie das Ziel war.

Es ging im Gegenteil immer um die Zerstörung der christlich-abendländisch geprägten Kultur und Lebensweise.

Und offensichtlich wurde dieselbe Strategie von Lüge und Zersetzung nicht nur hier in Deutschland, sondern im gesamten Westen durchgezogen. 

Wir können es jetzt hier auf X, auf von zig Posts von Menschen in betroffenen Ländern, lesen.",de,Retweet,551,13199,3048,507,491681,2026-04-12 08:00:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043373795399127203',@UpdatingOnRome 😂,qme,Reply,0,448,43,94,17419,2026-04-12 13:00:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2042605110337962273',RT @undefined: The drip. https://t.co/XClUXHrzYX,en,Retweet,530,15635,942,237,615336,2026-04-10 10:06:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFjKhalXsAAmjPp.jpg
'2043293725804421596',Grok groks,en,Tweet,8078,176260,31952,6730,15399476,2026-04-12 07:42:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043032798357754209',"RT @undefined: 🔥 BRAD GERSTNER: “X is better today than it's ever been. And remember, they have 70% fewer employees than they had the day Elon walked into the building.” https://t.co/wZdyNKU9HM",en,Retweet,159,5708,928,227,808274,2026-04-11 14:25:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2043032731517386752/vid/avc1/1920x1080/plgFd0TUDvUcBRuB.mp4?tag=21
'2042969923731800332',RT @undefined: A reminder to this Irish Government that there are almost 40 million Irish Americans who are watching in America. 🇮🇪,en,Retweet,272,24520,4400,1228,848653,2026-04-11 10:16:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043292140974006435',Yes,qst,Tweet,5533,96910,8866,2103,10757345,2026-04-12 07:36:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043291964943253785',𝕏,qst,Tweet,406,16042,2168,1751,9564244,2026-04-12 07:35:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043291848920469979',"This is great. 

At least those judges who release violent criminals who go on to hurt more people will be publicly shamed!",en,Tweet,10729,217716,49459,4342,10019562,2026-04-12 07:35:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043161912427618811',RT @undefined: More of this. https://t.co/OoSS6zcfjG,en,Retweet,91,2685,603,77,741448,2026-04-11 22:58:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/JohnnyFSE/status/2043027517016076638?s=20,,
'2043291066087207102',Yes,qst,Tweet,1504,66656,5359,2567,96755084,2026-04-12 07:32:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043291015273132161',It’s definitely not fine,en,Tweet,3514,133346,18996,2148,16352634,2026-04-12 07:31:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043290535029608837',@xenocosmography These are fake judges,en,Reply,0,1107,83,100,35352,2026-04-12 07:30:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043290320264368158',Great movie,en,Tweet,7073,166355,13616,3166,28148100,2026-04-12 07:29:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043289616481153377',@xenocosmography They are dumb,en,Reply,0,1878,108,127,49940,2026-04-12 07:26:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043289317913842041',This is insane,en,Tweet,5670,136506,19050,2698,25890223,2026-04-12 07:25:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043288306881069238',@XFreeze Yes,und,Reply,0,717,50,57,24651,2026-04-12 07:21:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043287908090880094',💯,art,Tweet,1175,42534,9934,2509,3716377,2026-04-12 07:19:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043287740360556856',Wow,qst,Tweet,2455,51047,12961,1522,7293578,2026-04-12 07:18:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043287537675010370',Yes,qst,Tweet,11159,88193,14353,4255,20240760,2026-04-12 07:18:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043149042834698325',"RT @undefined: For most of my life, I considered myself a liberal. I still hold to those traditional liberal values: that all men are created equal, that no one should be judged or given preferential treatment because of the color of their skin, and that who someone shares their bed with is nobody else’s business. I haven't changed. My values haven't changed. The world has shifted under my feet.

But for many years now, the Democratic Party and American liberals in general have drifted away from those principles. When 9/11 happened, I blamed George W. Bush and the conservatives, and I still believe they carry a significant part of the responsibility. So when Barack Obama was elected in 2008, I was genuinely excited. I thought I understood how politics worked, but I was wrong.

It only took a few years into his presidency for me to see the truth. Obama turned out to be something very different from what he had promised... a Trojan horse quietly steering the country down the wrong path. I still didn’t align with the Republican Party, but I could no longer deny that he wasn’t the solution I had hoped for.

Then came 2015 and the Democratic primaries. I watched as Hillary Clinton and the DNC stole the nomination from Bernie Sanders. That was the first time I truly noticed the mainstream media operating in perfect unison, constructing a fake version of reality. It wasn’t the first time they had done it, but it was the first time I clearly saw it happening.

At that stage, I wasn’t a Donald Trump supporter. I had nothing against him, but I certainly wasn’t on his side. What I did feel strongly was disgust toward Hillary Clinton and the DNC for the way they had cheated Bernie... the deviousness, the lies, and the rigged process. I wanted Hillary to lose so badly that it actually pushed me to support Trump. If they were going to cheat, I wanted them to face the consequences.

That choice became the turning point for me. Once I witnessed how the media could coordinate to build a false narrative, I started seeing the same patterns everywhere. I realized the deception had been going on for a long time. And then, right after Trump secured the Republican nomination, everything shifted dramatically... like a light switch had been flipped.

The same media outlets that had given Trump constant coverage during the primaries—part of their “Pied Piper” strategy to boost him because they believed Hillary could easily beat him... suddenly turned on him with full force. The coverage flipped from building him up to tearing him down. Both major parties and the press seemed to unite against him.

That moment shocked me, saddened me, and angered me. Not because I had become a die-hard Trump fan, but because I finally saw how the system really operated. The illusion had shattered, and there was no putting it back together. 

This is what I have to say to today's liberals... 

You have been manipulated. You continue to be manipulated. You have allowed the media to create a spectre out of Donald Trump in order to control you. They've created a hatred in you that has clouded your ability to see the truth of what's been happening in this country. Their continued survival depends on your hatred and blind rage. I wish you clarity. For the sake of this country, I wish you honest insight unencumbered by your hatred of Donald Trump.",en,Retweet,1255,9021,2652,865,599176,2026-04-11 22:07:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'2043286073548353776',GM advertising on this platform,en,Tweet,46,1721,576,443,117021,2026-04-12 07:12:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043284845762400575',“They are smart … for humans” – future AI,en,Tweet,2059,74854,7865,3957,9112543,2026-04-12 07:07:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043274481666511164',"The Biden administration actively flew illegals into America with no vetting of their violent criminal past into America and paid for their flights via NGOs.

This is a war crime. Mayorkas and his buddies orchestrated this and should be on trial for their diabolical deeds.",en,Tweet,7133,260720,66642,8364,11114485,2026-04-12 06:26:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043283170267992542',@tetsuoai At least we will live to fight another day,en,Reply,38,2188,128,163,61084,2026-04-12 07:00:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043282934766141760',@StealthQE4 True,en,Reply,0,1104,66,96,30080,2026-04-12 06:59:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043282645992509664',"@Abagi_Ternenge_ @ClaysonMonyela No, we won’t",en,Reply,0,7117,166,512,219460,2026-04-12 06:58:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043255907082236142',"RT @undefined: Is Elon Musk right about Sam Altman? just read the new Ronan Farrow and Andrew Marantz piece on Sam Altman in The New Yorker, and it is damning. And the answer is yes.  

It’s a deep dive based on never-before-seen 70-page memos from Ilya Sutskever and interviews with over a hundred people. The reporting revives the 2023 board drama where Altman was fired for not being “consistently candid,” only to get reinstated in days after employee pressure and Microsoft backing. But the real story is the pattern that led to it: repeated claims that Altman misrepresents facts, downplays safety issues, and tells people whatever they want to hear while steering OpenAI away from its original nonprofit safety mission toward aggressive commercialization, government deals, and power consolidation.

Basically, he’s a lot like ChatGPT. Dishonest and sycophantic.  

From Sutskever’s memos and board discussions: “Sam exhibits a consistent pattern of… Lying.” And his direct warning: “I don’t think Sam is the guy who should have his finger on the button.”

On the firing call, Altman reportedly said, “This is just so fucked up… I can’t change my personality.” A board member took it as him admitting he lies and isn’t going to stop.

Altman later told the New Yorker authors: “In the past, my main flaw as a manager had been my eagerness to avoid conflict. Now I’m very happy to fire people quickly.”On integrity: “Yes, [AI] demands a heightened level of integrity, and I feel the weight of the responsibility every day.”

One former colleague summed up the skepticism: “His words were almost certainly bullshit.”",en,Retweet,202,1795,537,181,458589,2026-04-12 05:12:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HFsaagWbUAAEp44.jpg
'2043281139238896107',"RT @undefined: @elonmusk If this was against any other race.

There'd be political and legacy media uproar.

We see who says and does what in these times.",en,Retweet,191,15447,940,493,1295861,2026-04-12 06:52:40,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'2043280270238101890',"South Africa won’t allow Starlink to be licensed, even though I was BORN THERE, simply because I am not Black!

We were offered many times the opportunity to bribe our way to a license by pretending that a Black guy runs Starlink SA, but I have refused to do so on principle.

Racism should not be rewarded no matter to which race it is applied.

Shame on the racist politicians in South Africa. They should be shown no respect whatsoever anywhere in the world and shunned for being unashamedly RACISTS!",en,Tweet,13869,374281,64436,27133,32318460,2026-04-12 06:49:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043282210489581717',@TRobinsonNewEra 💯!!,und,Reply,0,6332,162,208,571061,2026-04-12 06:56:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043281889902105013',Restore Britain would allow free public speech without imprisonment,en,Tweet,1473,108285,15058,3117,16070033,2026-04-12 06:55:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043281618799120507',@scottyg_ap Either both or neither,en,Reply,0,3680,83,129,470955,2026-04-12 06:54:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043281538864042212',@diginforme 💯,qme,Reply,0,259,18,16,17638,2026-04-12 06:54:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043281335184482473',@RiseAgainstEvil These stories are par for the course in South Africa,en,Reply,0,2225,157,136,49720,2026-04-12 06:53:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043280495866524043',"As should all countries. 

Bravo.",en,Tweet,2432,158265,18302,2671,23436909,2026-04-12 06:50:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043278567640010901',@ChristianHeiens 😂💯,qme,Reply,0,956,57,106,34218,2026-04-12 06:42:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043037544519205173',"RT @undefined: Leftists will be like “define what a chair is” and when you give an answer, they’ll tear it to pieces and then claim chairs don’t exist even as they’re sitting in one.

No one has to play these word games. We all know what an Englishman is. You know too, which is why you constantly attack the concept in the first place.",en,Retweet,1373,24694,2590,366,1116856,2026-04-11 14:44:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043278403592421869',Starlink has done more than any NGO to lift people out of poverty by connecting them with a means of education and a market for their good &amp; services via the Internet,en,Tweet,2257,97156,16298,3707,7151819,2026-04-12 06:41:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043276162487759115',"The vaccine dosage was obviously too high and done too many times.

I had the original Wuhan virus before there was any vaccine and it was much like any other cold/flu. Bad, but not terrible. 

But my second vaccine shot almost sent me to the hospital. Felt like I was dying.",en,Tweet,31673,287792,56085,17691,60324515,2026-04-12 06:32:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043277633585312150',@LordRedfern Many such cases,en,Reply,0,5634,191,269,647569,2026-04-12 06:38:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043276677481103734',@ClownWorld What an idiot,en,Reply,0,5982,232,195,69609,2026-04-12 06:34:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043276344549839294',Wow,qst,Tweet,2314,72182,13531,1603,49603618,2026-04-12 06:33:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043275094169162179',@MagaBrick45 Good,en,Reply,0,720,40,53,34342,2026-04-12 06:28:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043274987927441728',@ksorbs A reasonable expectation,en,Reply,0,1160,65,86,34006,2026-04-12 06:28:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043274855014084794',Precisely,en,Tweet,620,35996,3591,929,15835628,2026-04-12 06:27:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043273166878023729',@michaelshermer Any given government program will do the opposite of its name,en,Reply,40,2029,184,178,46531,2026-04-12 06:20:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043272588227695011',@Tychodragonfan @TheLaurenChen 😂,qme,Reply,0,394,22,44,9479,2026-04-12 06:18:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043272302759235961',"@DailyGondor @RichardDawkins The orcs are in the shire right now raping and killing the hobbits and any hobbit who complains about it is sent to prison. 

WTF!!!!",en,Reply,313,14734,1732,273,191140,2026-04-12 06:17:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043271827087392984',@777andreberto @RichardDawkins Crichton was a creative genius,en,Reply,0,494,33,55,22034,2026-04-12 06:15:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043271434655646135',"@ClaysonMonyela Stop being such a fucking racist, you asshole",en,Reply,981,48851,2618,3812,2254978,2026-04-12 06:14:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043271077779120305',RT @undefined: @fandompulse Andy is totally right. It kills the magic of the story if you can feel some “social justice” asshole manipulating the scenario.,en,Retweet,111,3925,649,299,508295,2026-04-12 06:12:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043271077779120305',@fandompulse Andy is totally right. It kills the magic of the story if you can feel some “social justice” asshole manipulating the scenario.,en,Reply,111,3925,649,299,508295,2026-04-12 06:12:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043270533547180410',RT @undefined: @RichardDawkins “Jurassic Park” was legit an epic idea by Crichton. I really hope we can have one in the future. Got to break some eggs to make an omelette 🤷‍♂️,en,Retweet,132,3641,636,585,555655,2026-04-12 06:10:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043270103446548762',"@RichardDawkins Bring them all back, especially the dinosaurs. Fake it if you have to.",en,Reply,0,2775,153,380,120551,2026-04-12 06:08:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043270533547180410',@RichardDawkins “Jurassic Park” was legit an epic idea by Crichton. I really hope we can have one in the future. Got to break some eggs to make an omelette 🤷‍♂️,en,Reply,132,3641,636,585,555655,2026-04-12 06:10:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043269623873954127',Versace ads on 𝕏,en,Tweet,40,1448,538,427,99216,2026-04-12 06:06:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2043117930842304920',RT @undefined: be more like bono,en,Retweet,246,2287,442,115,737564,2026-04-11 20:04:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
